kode_entitas;nama_entitas;sektor;subsektor;informasi_pemegang_saham_pengendali;jenis_entitas;tanggal_akhir;mata_uang;kurs_konversi;pembulatan;jumlah_aset_lancar;jumlah_aset_tidak_lancar;jumlah_aset;jumlah_liabilitas_jangka_pendek;jumlah_liabilitas_jangka_panjang;jumlah_liabilitas;saham_biasa;saham_preferen;tambahan_modal_disetor;jumlah_ekuitas_yang_diatribusikan_kepada_pemilik_entitas_induk;jumlah_ekuitas;jumlah_liabilitas_dan_ekuitas;jumlah_laba_bruto;jumlah_laba_rugi;jumlah_laba_rugi_komprehensif;laba_rugi_komprehensif_yang_dapat_diatribusikan_ke_entitas_indu;laba_rugi_yang_dapat_diatribusikan_ke_entitas_induk;laba_rugi_yang_dapat_diatribusikan_ke_kepentingan_non_pengendal
GWSA;PT Greenwood Sejahtera Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;899462126460.0;6301399256943.0;7200861383403.0;108794083687.0;415566902369.0;524360986056.0;780076000000.0;None;222442743783.0;6614387475834.0;6676500397347.0;7200861383403.0;57980759812.0;188500432096.0;188463044931.0;190419720171.0;190403753819.0;-1903321723.0
TRAC;PT Serasi Autoraya;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;1437469.0;4684232.0;6121701.0;1808100.0;1998025.0;3806125.0;710000.0;None;None;2253994.0;2315576.0;6121701.0;1110373.0;221911.0;197423.0;176598.0;200956.0;20955.0
FAST;PT Fast Food Indonesia Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Ribuan / In Thousand;1256248188.0;1493174203.0;2749422391.0;664008702.0;791842877.0;1455851579.0;199513858.0;None;944469.0;1293570812.0;1293570812.0;2749422391.0;3317019641.0;166998578.0;120238289.0;120238289.0;166998578.0;None
TBLA;Tunas Baru Lampung Tbk;1. Agriculture;12. Plantation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;4878222.0;9476003.0;14354225.0;4637980.0;5459591.0;10097571.0;667762.0;None;514679.0;4243105.0;4256654.0;14354225.0;2347543.0;978696.0;925057.0;919447.0;973187.0;5509.00.00
INAI;Indal Aluminium Industry Tbk;3. Basic Industry And Chemicals;33. Metal And Allied Products;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;860749259575.0;353167285545.0;1213916545120.0;867251288494.0;69260585876.0;936511874370.0;79200000000.0;None;25273586536.0;277404670750.0;277404670750.0;1213916545120.0;184808759075.0;38651704520.0;36812068077.0;36812068077.0;38651704520.0;None
BRMS;Bumi Resources Minerals Tbk;9. Trade, Services & Investment;98. Investment Company;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;14481.0;Satuan Penuh / Full Amount;399350814.0;467270034.0;866620848.0;191997801.0;110310053.0;302307854.0;1881485536.0;None;-314884932.0;824401535.0;564312994.0;866620848.0;-4941495.0;-247558941.0;-248301585.0;-233681218.0;-232991987.0;-14566954.0
ITTG;Leo Investments Tbk;9. Trade, Services & Investment;99. Others - Trade Services & Investment;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;14481.0;Satuan Penuh / Full Amount;57415046038.0;33909866022.0;91324912060.0;3642467994.0;1406171610.0;5048639604.0;34475000000.0;None;83578198743.0;86286392527.0;86276272456.0;91324912060.0;00.00;-7907436601.0;-8170349101.0;-8170217810.0;-7907305310.0;-131291.0
IIKP;Inti Agri Resources Tbk;5. Consumer Goods Industry;51. Food And Beverages;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;18602111558.0;295322415035.0;313924526593.0;22704492271.0;2332074486.0;25036566757.0;364800000000.0;None;9330333059.0;288593458840.0;288887959836.0;313924526593.0;-4672905718.0;-13010375867.0;-13010375867.0;-13002993744.0;-13002993744.0;-7382123.0
MICE;Multi Indocitra Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;470224803254.0;392957639048.0;863182442302.0;213075407025.0;42724821926.0;255800228951.0;60000000000.0;None;35781367917.0;607387806141.0;607382213351.0;863182442302.0;313555130564.0;66623111353.0;66095934240.0;66099870880.0;66627067011.0;-3955658.0
RUIS;Radiant Utama Interinsco Tbk;2. Mining;22. Crude Petroleum & Natural Gas Production;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;14481.0;Satuan Penuh / Full Amount;473183146618.0;486164591132.0;959347737750.0;471048328188.0;108010543971.0;579058872159.0;77000000000.0;None;30971619947.0;380282344204.0;380288865591.0;959347737750.0;196131898998.0;20922363433.0;25190321669.0;25190084517.0;20922223290.0;140143.0
PBID;PT Panca Budi Idaman Tbk;3. Basic Industry And Chemicals;35. Plastics & Packaging;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Ribuan / In Thousand;1177435699.0;641468904.0;1818904603.0;442229374.0;56760805.0;498990179.0;187500000.0;None;267714507.0;1197389268.0;1319914424.0;1818904603.0;520642432.0;230873967.0;223258187.0;220455467.0;227865376.0;3008591.0
LPIN;Multi Prima Sejahtera Tbk;4. Miscellaneous Industry;42. Automotive And Components;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;133470797422.0;134645700908.0;268116498330.0;25635299203.0;11019366544.0;36654665747.0;10625000000.0;None;60237500000.0;231461832583.0;231461832583.0;268116498330.0;25746035034.0;191977703453.0;191258769953.0;191258769953.0;191977703453.0;00.00
MERK;Merck Tbk;5. Consumer Goods Industry;53. Pharmaceuticals;Foreign Corporation;Foreign Company;31/12/18;Rupiah / IDR;None;Ribuan / In Thousand;569889512.0;277117032.0;847006544.0;184971088.0;46598015.0;231569103.0;22400000.0;None;17561517.0;615437441.0;615437441.0;847006544.0;200664922.0;144677294.0;155964972.0;155964972.0;144677294.0;00.00
TFCO;Tifico Fiber Indonesia Tbk;4. Miscellaneous Industry;43. Textile, Garment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;None;Satuan Penuh / Full Amount;106148204.0;225020222.0;331168426.0;31355898.0;5105490.0;36461388.0;290705453.0;None;-191119.0;294707038.0;294707038.0;331168426.0;11935493.0;3272209.0;3091046.0;3091046.0;3272209.0;None
MOLI;PT Madusari Murni Indah Tbk.;3. Basic Industry And Chemicals;34. Chemicals;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Ribuan / In Thousand;877871951.0;639744725.0;1517616676.0;410428677.0;38890104.0;449318781.0;198388850.0;None;116636092.0;900417494.0;1068297895.0;1517616676.0;366024946.0;87622639.0;84996747.0;71673404.0;74114259.0;13508380.0
TOTL;Total Bangun Persada Tbk;6. Property, Real Estate And Building Construction;62. Building Construction;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Ribuan / In Thousand;2513966565.0;729126909.0;3243093474.0;1994003155.0;238991311.0;2232994466.0;341000000.0;None;4728478.0;1005969628.0;1010099008.0;3243093474.0;440260603.0;231269085.0;220938716.0;234187935.0;244517745.0;-13248660.0
BBTN;PT Bank Tabungan Negara (Persero) Tbk;8. Finance;81. Bank;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;None;None;261365267.0;None;None;223937463.0;5295000.0;None;2054454.0;21663434.0;21663434.0;None;None;3027466.0;3056679.0;3056679.0;3027466.0;None
AISA;Tiga Pilar Sejahtera Food Tbk;5. Consumer Goods Industry;51. Food And Beverages;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;881092.0;1100848.0;1981940.0;4154427.0;1175414.0;5329841.0;684220.0;None;1455091.0;-3346113.0;-3347901.0;1981940.0;558127.0;-5234288.0;-5245415.0;-5244238.0;-5233118.0;-1170.0
BVIC;Bank Victoria International Tbk;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Ribuan / In Thousand;None;None;28825608648.0;None;None;24483975280.0;867104816.0;None;211681207.0;2846327929.0;2846345796.0;None;None;136090761.0;220075099.0;220074593.0;136090302.0;459.00.00
WICO;Wicaksana Overseas International Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;361710159555.0;49353712243.0;411063871798.0;82369918242.0;32061030648.0;114430948890.0;634475488500.0;None;14444701250.0;296610787295.0;296632922908.0;411063871798.0;99814837879.0;168952809904.0;167648882904.0;167648882904.0;168952809904.0;None
SAME;Sarana Meditama Metropolitan Tbk;9. Trade, Services & Investment;96. Healthcare;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;14481.0;Satuan Penuh / Full Amount;203623160070.0;1511111606160.0;1714734766230.0;165073722961.0;507377083601.0;672450806562.0;118000000000.0;None;15492043298.0;1042272494054.0;1042283959668.0;1714734766230.0;356639285207.0;72015135309.0;194576730918.0;194573688835.0;72014785065.0;350244.0
BLTZ;PT Graha Layar Prima Tbk.;9. Trade, Services & Investment;95. Advertising, Printing And Media;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Ribuan / In Thousand;None;None;1745493595.0;None;None;622119383.0;601883608.0;None;1118342981.0;1123369016.0;1123374212.0;1745493595.0;364603560.0;12443273.0;11271667.0;11267034.0;12438862.0;4411.00.00
KLBF;Kalbe Farma Tbk;5. Consumer Goods Industry;53. Pharmaceuticals;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;10042738649964.0;6573500766371.0;16616239416335.0;2227336011715.0;494871621931.0;2722207633646.0;468751221100.0;None;-34118673814.0;13280807474738.0;13894031782689.0;16616239416335.0;9812283473000.0;2453251410604.0;2442945312378.0;2392807308460.0;2403605933399.0;49645477205.0
KMTR;PT Kirana Megatara Tbk.;3. Basic Industry And Chemicals;39. Others - Basic Industry And Chemicals;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;2207392472857.0;1349463036624.0;3556855509481.0;302411734607.0;1670168912192.0;1972580646799.0;768295000000.0;None;423478725197.0;1584207674657.0;1584274862682.0;3556855509481.0;1355477194945.0;423185843320.0;410369077688.0;410353766676.0;423170186808.0;15656512.0
PIHC;PT Pupuk Indonesia (Persero);3. Basic Industry And Chemicals;34. Chemicals;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;48455634.0;80032392.0;128488026.0;36863153.0;29021158.0;65884311.0;12899908.0;None;None;62428518.0;62603715.0;128488026.0;12491421.0;3075396.0;2780801.0;2726544.0;3021139.0;54257.0
AGRS;PT Bank Agris Tbk;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;None;None;3892516.0;None;None;3328362.0;525618.0;None;21124.0;564154.0;564154.0;None;None;-8319.0;-8352.0;-8352.0;-8319.0;None
INTP;Indocement Tunggal Prakarsa Tbk;3. Basic Industry And Chemicals;31. Cement;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;12883074.0;15980602.0;28863676.0;3479024.0;828145.0;4307169.0;1840616.0;None;2698863.0;24556507.0;24556507.0;28863676.0;5007721.0;1859818.0;1837668.0;1837668.0;1859818.0;None
INDX;Tanah Laut Tbk;9. Trade, Services & Investment;19. Others - Agriculture;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;53202298965.0;56721204638.0;109923503603.0;345263343.0;1160079593.0;1505342936.0;21895679400.0;None;80533618694.0;108406634826.0;108418160667.0;109923503603.0;-11199685159.0;-57755332932.0;-57873874185.0;-57871167197.0;-57752626850.0;-2706082.0
MTSM;Metro Realty Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;23704510713.0;56530272783.0;80234783496.0;4153496217.0;6590322149.0;10743818366.0;58212000000.0;None;2868000000.0;69485633023.0;69490965130.0;80234783496.0;2536252471.0;-4802932780.0;-5264591865.0;-5259327273.0;-4798129847.0;-4802933.0
CAKK;PT Cahayaputra Asa Keramik Tbk.;3. Basic Industry And Chemicals;32. Ceramics, Glass, Porcelain;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;59321510347.0;191145993739.0;250467504086.0;97955785599.0;44867096543.0;142822882142.0;54710000000.0;None;21460499142.0;107644621944.0;107644621944.0;250467504086.0;19716656386.0;2132983690.0;1354311135.0;1354311135.0;2132983690.0;None
ERTX;Eratex Djaja Tbk;4. Miscellaneous Industry;43. Textile, Garment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;None;Satuan Penuh / Full Amount;28014261.0;31244609.0;59258870.0;26955857.0;14426005.0;41381862.0;8817516.0;None;158574.0;17875960.0;17877008.0;59258870.0;3308159.0;-1762477.0;-2124275.0;-2124275.0;-1762477.0;None
INCF;PT Indo Komoditi Korpora Tbk;3. Basic Industry And Chemicals;39. Others - Basic Industry And Chemicals;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;350317114180.0;229650730117.0;579967844297.0;419107925736.0;18247628370.0;437355554106.0;168367416900.0;None;21887036000.0;141216764889.0;142612290191.0;579967844297.0;72379192445.0;3803969458.0;2109993666.0;2069300111.0;3746336147.0;57633311.0
BTPN;PT BANK TABUNGAN PENSIUNAN NASIONAL Tbk;8. Finance;81. Bank;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;None;None;95489850.0;None;None;73041005.0;116806.0;None;1429385.0;16529493.0;17200797.0;None;None;1421940.0;1408491.0;1211719.0;1220886.0;201054.0
RICY;Ricky Putra Globalindo Tbk;4. Miscellaneous Industry;43. Textile, Garment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;1037820994280.0;336623794002.0;1374444788282.0;873224844013.0;70954572573.0;944179416586.0;320858755000.0;None;9973754666.0;405398249158.0;430265371696.0;1374444788282.0;308559101478.0;16558562698.0;14427701711.0;11688115343.0;12567319217.0;3991243481.0
PIKI;PT Pelabuhan Indonesia IV (Persero);7. Infrastructure, Utilities And Transportation;72. Toll Road, Airport, Harbor And Allied Products;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;2421142372295.0;5921000361058.0;8342142733353.0;956559523670.0;1549275190186.0;2505834713856.0;3112085000000.0;None;None;5812302851957.0;5836308019497.0;8342142733353.0;1355539944138.0;428548754184.0;420988575718.0;420289294079.0;427849472545.0;699281639.0
MPMX;PT Mitra Pinasthika Mustika Tbk.;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;14481.0;Jutaan / In Million;3177639.0;6562937.0;9740576.0;2161452.0;2954079.0;5115531.0;2231482.0;None;1470582.0;4521249.0;4625045.0;9740576.0;1218494.0;412626.0;494515.0;470404.0;384404.0;28222.0
WOMF;PT Wahana Ottomitra Multiartha Tbk;8. Finance;82. Financial Institution;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;None;None;7745732.0;None;None;6755920.0;348148.0;None;160190.0;989812.0;989812.0;7745732.0;None;180665.0;174513.0;174513.0;180665.0;None
PBSA;PT Paramita Bangun Sarana Tbk;6. Property, Real Estate And Building Construction;62. Building Construction;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;741983755533.0;99415765849.0;841399521382.0;210275330013.0;11384059897.0;221659389910.0;150000000000.0;None;327441379389.0;619740131472.0;619740131472.0;841399521382.0;142640452498.0;96579759550.0;96907182457.0;96907182457.0;96579759550.0;None
NOBU;PT Bank Nationalnobu Tbk.;8. Finance;81. Bank;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;None;None;11018481.0;None;None;9626535.0;443791.0;None;None;1391946.0;1391946.0;None;None;34985.0;60189.0;60189.0;34985.0;None
FASW;Fajar Surya Wisesa Tbk;3. Basic Industry And Chemicals;38. Pulp & Paper;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;2784006841253.0;6585884935522.0;9369891776775.0;3753070066277.0;2328504138109.0;6081574204386.0;1238944393500.0;None;3560727824.0;3288316572389.0;3288317572389.0;9369891776775.0;1413187974750.0;595868198714.0;580849868491.0;580849868491.0;595868198714.0;00.00
ETWA;Eterindo Wahanatama Tbk;3. Basic Industry And Chemicals;34. Chemicals;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;40266954272.0;1074301617625.0;1114568571897.0;303431764583.0;932441600117.0;1235873364700.0;387318800000.0;None;19497125240.0;-121836148794.0;-121304792803.0;1114568571897.0;-31630668439.0;-127520699008.0;-128406459831.0;-128223909534.0;-127337820270.0;-182878738.0
BCAP;MNC Kapital Indonesia Tbk;8. Finance;89. Others - Finance;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;None;None;19883263.0;None;None;14255743.0;547284.0;None;4390461.0;4885283.0;5627520.0;19883263.0;2386245.0;-737629.0;-779107.0;-381776.0;-334654.0;-402975.0
PWON;Pakuwon Jati Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Ribuan / In Thousand;8427605641.0;14931112095.0;23358717736.0;4913178190.0;5654049521.0;10567227711.0;1203990060.0;None;362194103.0;10319566041.0;12791490025.0;23358717736.0;3361754383.0;2024627040.0;2002490448.0;1852536412.0;1872780857.0;151846183.0
BKDP;Bukit Darmo Property Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;52047534772.0;731447223925.0;783494758697.0;138154620099.0;145577267360.0;283731887459.0;731502225200.0;None;69068728149.0;499545675859.0;499762871238.0;783494758697.0;2311239365.0;-43170166331.0;-46181499519.0;-46174182131.0;-43162387692.0;-7778639.0
JSPT;Jakarta Setiabudi Internasional Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Ribuan / In Thousand;1080732751.0;3039356161.0;4120088912.0;640235286.0;694773173.0;1335008459.0;1159368000.0;None;-361197103.0;2080747067.0;2785080453.0;4120088912.0;777698723.0;179213383.0;172579559.0;127116248.0;131717222.0;47496161.0
VIVA;PT Visi Media Asia Tbk;9. Trade, Services & Investment;95. Advertising, Printing And Media;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;14481.0;Ribuan / In Thousand;3524633762.0;4207197177.0;7731830939.0;1572069242.0;3379450675.0;4951519917.0;1803512716.0;None;481260278.0;2206582693.0;2780311022.0;7731830939.0;1854094195.0;209676867.0;163236824.0;106846591.0;151656762.0;58020105.0
AIMS;Akbar Indomakmur Stimec Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;15100638538.0;00.00;15100638538.0;127732121.0;00.00;127732121.0;11000000000.0;None;4265565685.0;14972906417.0;14972906417.0;15100638538.0;140267700.0;-1613818119.0;-1639834869.0;-1639834869.0;-1613818119.0;None
ENRG;Energi Mega Persada Tbk;2. Mining;22. Crude Petroleum & Natural Gas Production;National and Foreign Corporation;Joint Venture - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;None;Satuan Penuh / Full Amount;360083981.0;514388893.0;874472874.0;514703890.0;297977800.0;812681690.0;507382472.0;None;288714947.0;171769973.0;61791184.0;874472874.0;130415867.0;14781099.0;14972827.0;24645592.0;24453864.0;-9672765.0
BSDE;PT Bumi Serpong Damai Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;17964523956819.0;27986664518338.0;45951188475157.0;7568816957723.0;9185520428210.0;16754337385933.0;1924669619200.0;None;6411155813452.0;25341472821530.0;29196851089224.0;45951188475157.0;7590429049865.0;5166720070985.0;5097010578160.0;4852978904785.0;4920228055346.0;246492015639.0
APIC;PACIFIC STRATEGIC FINANCIAL Tbk;8. Finance;89. Others - Finance;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;2030924073880.0;362429102783.0;2393353176663.0;522928989173.0;213072210894.0;736001200067.0;1218570776500.0;None;43464726084.0;1595417063177.0;1657351976596.0;2393353176663.0;None;124845204692.0;124202953579.0;119297295751.0;119923416645.0;4921788047.0
IKAI;Intikeramik Alamasri Industri Tbk;3. Basic Industry And Chemicals;32. Ceramics, Glass, Porcelain;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;01.00;Ribuan / In Thousand;8077769.0;211167866.0;219245635.0;239659849.0;95592387.0;335252236.0;395691893.0;None;483500.0;-115822312.0;-116006601.0;219245635.0;-27925199.0;-54001338.0;-54001338.0;-53459872.0;-53459872.0;-541466.0
DVLA;Darya-Varia Laboratoria Tbk;5. Consumer Goods Industry;53. Pharmaceuticals;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Ribuan / In Thousand;1175655601.0;465230546.0;1640886147.0;441622865.0;82963213.0;524586078.0;280000000.0;None;77828471.0;1116300069.0;1116300069.0;1640886147.0;893956419.0;162249293.0;148312987.0;148312987.0;162249293.0;None
PGAS;Perusahaan Gas Negara (Persero) Tbk;7. Infrastructure, Utilities And Transportation;71. Energy;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;14481.0;Satuan Penuh / Full Amount;2235507517.0;5947672725.0;8183180242.0;841946254.0;3030820367.0;3872766621.0;344018831.0;None;284339313.0;3740913195.0;4310413621.0;8183180242.0;1181509451.0;253288744.0;252970515.0;196070225.0;196904843.0;56383901.0
RODA;Pikko Land Development Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;2116083006254.0;1741151673054.0;3857234679308.0;386973489024.0;736607040290.0;1123580529314.0;1359212820900.0;None;-110994472303.0;2409216781369.0;2733654149994.0;3857234679308.0;None;40697612329.0;41945895680.0;20788439642.0;19579092007.0;21118520322.0
ESTI;Ever Shine Textile Industry Tbk;4. Miscellaneous Industry;43. Textile, Garment;National Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Dollar Amerika / USD;None;Satuan Penuh / Full Amount;25494309.0;36065239.0;61559548.0;27072234.0;19774451.0;46846685.0;76794149.0;None;5077018.0;14712455.0;14712863.0;61559548.0;765912.0;-1702399.0;-1702399.0;-1702411.0;-1702411.0;12.00
PANI;PT Pratama Abadi Nusa Industri Tbk.;5. Consumer Goods Industry;51. Food And Beverages;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;59471330714.0;16783189659.0;76254520373.0;27620830730.0;9625556122.0;37246386852.0;26000000000.0;None;166964326.0;38758133521.0;39008133521.0;76254520373.0;10804380945.0;373636661.0;85056161.0;85056161.0;373636661.0;00.00
ROTI;PT Nippon Indosari Corpindo Tbk;5. Consumer Goods Industry;51. Food And Beverages;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;2319937439019.0;2239636270392.0;4559573709411.0;1027176531240.0;712291462742.0;1739467993982.0;123729777760.0;None;1458867087549.0;2773993923687.0;2820105715429.0;4559573709411.0;1307930827052.0;135364021139.0;124467558054.0;135058106663.0;145981447247.0;-10617426108.0
ARTO;PT Bank Artos Indonesia Tbk;8. Finance;81. Bank;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;None;None;837226943492.0;None;None;698176412209.0;120625000000.0;None;4481761081.0;139050531283.0;139050531283.0;None;None;-8737359983.0;-8218216831.0;-8218216831.0;-8737359983.0;None
HOTL;Saraswati Griya Lestari Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;360715631866.0;729637067760.0;1090352699626.0;290385239282.0;410704787596.0;701090026878.0;355000145200.0;None;35028926344.0;386395208133.0;389262672748.0;1090352699626.0;69139983443.0;13435576496.0;12975008315.0;12943436604.0;13403931874.0;31644622.0
ADHI;PT Adhi Karya (Persero) Tbk.;6. Property, Real Estate And Building Construction;62. Building Construction;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;24817671201079.0;3515276811871.0;28332948012950.0;17633289239294.0;4829741347659.0;22463030586953.0;356084937600.0;None;2588834418817.0;5859245553537.0;5869917425997.0;28332948012950.0;2057806343384.0;517059848207.0;524579489861.0;522934956869.0;515415315215.0;1644532992.0
VOKS;Voksel Electric Tbk;4. Miscellaneous Industry;45. Cable;No Controlling Shareholder;Foreign Company;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;1667656034897.0;442510461698.0;2110166496595.0;1260868218485.0;35175971717.0;1296044190202.0;415560259500.0;940000000.0;None;814122306393.0;814122306393.0;2110166496595.0;473338152935.0;166204959339.0;161701164885.0;161701164885.0;166204959339.0;None
MITI;Mitra Investindo Tbk;2. Mining;22. Crude Petroleum & Natural Gas Production;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Satuan Penuh / Full Amount;157296460281.0;76430065902.0;233726526183.0;126344141646.0;24406900591.0;150751042237.0;82231016000.0;None;154785402222.0;87654989086.0;82975483946.0;233726526183.0;9349345530.0;-23354360657.0;-22149892300.0;-22466478625.0;-23607532023.0;253171366.0
BNBR;Bakrie & Brothers Tbk;9. Trade, Services & Investment;98. Investment Company;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/18;Rupiah / IDR;None;Jutaan / In Million;2641146.0;4632018.0;7273164.0;11729315.0;926143.0;12655458.0;13254241.0;None;-1395308.0;-5365886.0;-5382294.0;7273164.0;412000.0;-1207656.0;-1215761.0;-1230178.0;-1220165.0;12509.0
