kode_entitas;nama_entitas;sektor;subsektor;informasi_pemegang_saham_pengendali;jenis_entitas;tanggal_akhir;mata_uang;kurs_konversi;pembulatan;jumlah_aset_lancar;jumlah_aset_tidak_lancar;jumlah_aset;jumlah_liabilitas_jangka_pendek;jumlah_liabilitas_jangka_panjang;jumlah_liabilitas;saham_biasa;saham_preferen;tambahan_modal_disetor;jumlah_ekuitas_yang_diatribusikan_kepada_pemilik_entitas_induk;jumlah_ekuitas;jumlah_liabilitas_dan_ekuitas;jumlah_laba_bruto;jumlah_laba_rugi;jumlah_laba_rugi_komprehensif;laba_rugi_komprehensif_yang_dapat_diatribusikan_ke_entitas_indu;laba_rugi_yang_dapat_diatribusikan_ke_entitas_induk;laba_rugi_yang_dapat_diatribusikan_ke_kepentingan_non_pengendal
KJEN;PT Krida Jaringan Nusantara Tbk.;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;10198668815.0;62934018923.0;73132687738.0;4739828485.0;4434627071.0;9174455556.0;50000000000.0;00.00;13002417420.0;63958232182.0;63958232182.0;73132687738.0;6985868074.0;-1681187095.0;-1656970032.0;-1656970032.0;-1681187095.0;00.00
KKGI;Resource Alam Indonesia Tbk;2. Mining;21. Coal Mining;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;33085205.0;75603078.0;108688283.0;10844104.0;13593623.0;24437727.0;24039183.0;0;578353.0;83704553.0;84250556.0;108688283.0;7342317.0;-8668015.0;-7909426.0;-6564285.0;-7322874.0;-1345141.0
KLBF;Kalbe Farma Tbk;5. Consumer Goods Industry;53. Pharmaceuticals;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;13075331880715.0;9488968436659.0;22564300317374.0;3176726211674.0;1111491961620.0;4288218173294.0;468751221100.0;0;-34118673814.0;17405532929396.0;18276082144080.0;22564300317374.0;10246322493771.0;2799622515814.0;2865987119268.0;2797950137021.0;2733259864596.0;66362651218.0
KMDS;PT Kurniamitra Duta Sentosa Tbk.;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Satuan Penuh / Full Amount;105804436724.0;39683999860.0;145488436584.0;12267520931.0;3308742110.0;15576263041.0;80000000000.0;0;30293972100.0;129912173543.0;129912173543.0;145488436584.0;44474758880.0;15746218605.0;15646435145.0;15646435145.0;15746218605.0;0
KMTR;PT Kirana Megatara Tbk.;3. Basic Industry And Chemicals;39. Others - Basic Industry And Chemicals;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;3384604150712.0;1743156458278.0;5127760608990.0;2885019774972.0;171711691870.0;3056731466842.0;821536637900.0;0;647471635339.0;2002538770399.0;2071029142148.0;5127760608990.0;786269163252.0;197498349769.0;247899983648.0;244430488797.0;194795226968.0;2703122801.0
KOBX;Kobexindo Tractors Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.01;Satuan Penuh / Full Amount;79803586.0;33736927.0;113540513.0;83776462.0;7898704.0;91675166.0;24942328.0;0;7812965.0;21728124.0;21865347.0;113540513.0;8379991.0;-10436582.0;-10053658.0;-10146249.0;-10465601.0;29019.0
KOIN;Kokoh Inti Arebama Tbk;9. Trade, Services & Investment;93. Retail Trade;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;606903824102.0;68959935104.0;675863759206.0;529614198284.0;19653074898.0;549267273182.0;98084373200.0;0;3341578567.0;126593526379.0;126596486024.0;675863759206.0;162653704467.0;41124681020.0;40569975034.0;40565182315.0;41119888301.0;4792719.0
KONI;Perdana Bangun Pusaka Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;80026960317.0;33465009689.0;113491970006.0;34420886929.0;14092497403.0;48513384332.0;38000000000.0;0;8080485432.0;64978267354.0;64978585674.0;113491970006.0;26044830842.0;49808051.0;60215357.0;60215218.0;49807916.0;135.00.00
KOPI;PT Mitra Energi Persada Tbk;7. Infrastructure, Utilities And Transportation;71. Energy;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Satuan Penuh / Full Amount;111872847977.0;73531271830.0;185404119807.0;87767592238.0;10271473507.0;98039065745.0;212400000236.0;0;0;86633621707.0;87365054062.0;185404119807.0;51713199234.0;922972928.0;733052615.0;698926619.0;888846932.0;34125996.0
KOTA;PT DMS Propertindo Tbk.;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;180946874109.0;1393580897643.0;1574527771752.0;189752167642.0;111403064507.0;301155232149.0;1054604386800.0;0;229075471550.0;1271839594820.0;1273372539603.0;1574527771752.0;4062394762.0;-29481857459.0;-29435809091.0;-29391995223.0;-29438043591.0;-43813868.0
KPAS;PT Cottonindo Ariesta Tbk.;5. Consumer Goods Industry;54. Cosmetics And Household;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;67364476843.0;187361007928.0;254725484771.0;50492727356.0;57390773518.0;107883500874.0;76804288200.0;0;13717453120.0;146629335465.0;146841983897.0;254725484771.0;21733992172.0;-4925365603.0;2315893094.0;2338592823.0;-4902665874.0;-22699729.0
KPIG;MNC Land Tbk;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;4265541137095.0;25162070853679.0;29427611990774.0;2299087333681.0;3849264446506.0;6148351780187.0;8062572666400.0;0;537216175130.0;23020643325187.0;23279260210587.0;29427611990774.0;151139221775.0;258812539573.0;203402379120.0;255484083037.0;310349134106.0;-51536594533.0
KRAS;Krakatau Steel (Persero) Tbk;3. Basic Industry And Chemicals;33. Metal And Allied Products;Indonesian Government;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Ribuan / In Thousand;835342.0;2651007.0;3486349.0;827495.0;2210131.0;3037626.0;987573.0;0;175020.0;492878.0;448723.0;3486349.0;138783.0;22635.0;53935.0;55016.0;23675.0;-1040.0
KREN;PT Kresna Graha Investama Tbk.;9. Trade, Services & Investment;98. Investment Company;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;2201259708255.0;1129545030856.0;3330804739111.0;417991713481.0;167516266780.0;585507980261.0;91042350500.0;0;436517223516.0;1051203917637.0;2745296758850.0;3330804739111.0;70018928610.0;-240407734912.0;-240389215161.0;-307916305857.0;-307970297822.0;67562562910.0
LAND;PT Trimitra Propertindo Tbk.;6. Property, Real Estate And Building Construction;61. Property And Real Estate;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;270202985828.0;485525137807.0;755728123635.0;210082396543.0;58224627418.0;268307023961.0;279262000000.0;0;224768190580.0;487421099674.0;487421099674.0;755728123635.0;0;-17948327231.0;-17960570231.0;-17960570231.0;-17948327231.0;0
LAPD;Leyand International Tbk;7. Infrastructure, Utilities And Transportation;71. Energy;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Ribuan / In Thousand;7177061.0;111744491.0;118921552.0;256446343.0;2748074.0;259194417.0;396635014.0;0;32548365.0;-140272865.0;-140272865.0;118921552.0;-38960909.0;-54760834.0;-54007461.0;-54007461.0;-54760834.0;00.00
LCGP;PT Eureka Prima Jakarta Tbk.;6. Property, Real Estate And Building Construction;61. Property And Real Estate;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;1472167127901.0;161377032646.0;1633544160547.0;36535680589.0;3170548021.0;39706228610.0;563000091400.0;0;1077363037731.0;1595937509634.0;1593837931937.0;1633544160547.0;1352654024.0;-2945160589.0;-1751964614.0;-1795480124.0;-2777280836.0;-167879753.0
LCKM;PT LCK Global Kedaton Tbk;7. Infrastructure, Utilities And Transportation;75. Non Building Construction;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;129473203351.0;17137412982.0;146610616333.0;12156902355.0;422192271.0;12579094626.0;100000000000.0;0;19005644508.0;134031521707.0;134031521707.0;146610616333.0;13286157994.0;4817922834.0;4815882853.0;4815882853.0;4817922834.0;0
LEAD;PT Logindo Samudramakmur Tbk.;7. Infrastructure, Utilities And Transportation;74. Transportation;National and Foreign Corporation;Joint Venture - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.01;Satuan Penuh / Full Amount;19636666.0;121607490.0;141244156.0;6055503.0;97404554.0;103460057.0;9901764.0;0;67972730.0;37737371.0;37784099.0;141244156.0;4636032.0;-2692376.0;-2658584.0;-2658316.0;-2692772.0;396.00.00
LFLO;PT Imago Mulia Persada Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;31808356010.0;5843881850.0;37652237860.0;25080846246.0;628310005.0;25709156251.0;10000000000.0;0;0;11938081609.0;11943081609.0;37652237860.0;11033344178.0;1381792739.0;1393522740.0;1393522740.0;1381792739.0;0
LIFE;PT Asuransi Jiwa Sinarmas MSIG Tbk.;8. Finance;84. Insurance;Foreign Corporation;Foreign Company;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;15847556.0;0;0;7734195.0;210000.0;0;6842500.0;8047323.0;8047323.0;0;0;330939.0;428411.0;428411.0;330939.0;0
LINK;PT Link Net Tbk.;9. Trade, Services & Investment;95. Advertising, Printing And Media;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Jutaan / In Million;774438.0;7025365.0;7799803.0;2818011.0;359078.0;3177089.0;286320.0;0;1341144.0;4622711.0;4622714.0;7799803.0;3179221.0;941707.0;959416.0;959415.0;941706.0;01.00
LION;Lion Metal Works Tbk;3. Basic Industry And Chemicals;33. Metal And Allied Products;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;465603517298.0;182226341624.0;647829858922.0;75454398417.0;129234008759.0;204688407176.0;52016000000.0;0;1954630221.0;443141451746.0;443141451746.0;647829858922.0;99620685126.0;-9571328569.0;-21451253664.0;-21451253664.0;-9571328569.0;0
LMAS;Limas Indonesia Makmur Tbk;9. Trade, Services & Investment;97. Computer And Services;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;307036313762.0;39938404967.0;346974718729.0;148591079336.0;74166740780.0;222757820116.0;78785152500.0;0;12869570896.0;61189492193.0;124216898613.0;346974718729.0;31659955234.0;-3838498010.0;-3825793521.0;-3507484177.0;-3462152670.0;-376345340.0
LMPI;Langgeng Makmur Industri Tbk;5. Consumer Goods Industry;55. Houseware;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;458427633362.0;239824389617.0;698252022979.0;407671137398.0;44086334753.0;451757472151.0;504258834500.0;0;3919250000.0;246494550828.0;246494550828.0;698252022979.0;44790135107.0;-41331271519.0;-42826830888.0;-42826830888.0;-41331271519.0;0
LMSH;Lionmesh Prima Tbk;3. Basic Industry And Chemicals;33. Metal And Allied Products;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;79949514002.0;63536675957.0;143486189959.0;23270556685.0;11864188605.0;35134745290.0;9600000000.0;0;164137360.0;108351444669.0;108351444669.0;143486189959.0;2811002281.0;-8068488692.0;-5131381015.0;-5131381015.0;-8068488692.0;0
LPCK;Lippo Cikarang Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;9719570.0;0;0;3140408.0;1339800.0;0;1981185.0;6341575.0;6579162.0;9719570.0;706034.0;-3646386.0;-3713802.0;-3691871.0;-3654135.0;7749.00.00
LPGI;Lippo General Insurance Tbk;8. Finance;84. Insurance;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;0;0;2815578393095.0;0;0;1954498917680.0;75000000000.0;0;102724933405.0;861079475415.0;861079475415.0;0;0;92908485040.0;44781312438.0;44781312438.0;92908485040.0;0
LPIN;Multi Prima Sejahtera Tbk;4. Miscellaneous Industry;42. Automotive And Components;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;151757194700.0;186035198310.0;337792393010.0;16764338143.0;11064226000.0;27828564143.0;10625000000.0;0;60237500000.0;302166734277.0;309963828867.0;337792393010.0;23163949960.0;6732478855.0;6665045505.0;6665125505.0;6732558855.0;-80000.0
LPKR;Lippo Karawaci Tbk;6. Property, Real Estate And Building Construction;61. Property And Real Estate;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;33078230.0;18787250.0;51865480.0;10573858.0;17717967.0;28291825.0;7089802.0;0;10509171.0;19477479.0;23573655.0;51865480.0;4131383.0;-9637220.0;-9488927.0;-8702836.0;-8891100.0;-746120.0
LPLI;Star Pacific Tbk;9. Trade, Services & Investment;95. Advertising, Printing And Media;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;558890.0;376307.0;935197.0;129099.0;66835.0;195934.0;1519201.0;0;1218027.0;739263.0;739263.0;935197.0;-838.0;-21117.0;-57776.0;-57776.0;-21117.0;0
LPPF;Matahari Department Store Tbk;9. Trade, Services & Investment;93. Retail Trade;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;1610213.0;4708861.0;6319074.0;2856300.0;2881656.0;5737956.0;280461.0;0;-3607955.0;581118.0;581118.0;6319074.0;2830352.0;-873181.0;-828643.0;-828643.0;-873181.0;0
LPPI;PT Lontar Papyrus Pulp & Paper Industry;3. Basic Industry And Chemicals;38. Pulp & Paper;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;0;Ribuan / In Thousand;710413.0;1299349.0;2009762.0;272200.0;701806.0;974006.0;540242.0;0;0;1035756.0;1035756.0;2009762.0;179519.0;20152.0;20238.0;20238.0;20152.0;0
LPPS;PT Lenox Pasifik Investama Tbk;8. Finance;89. Others - Finance;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;80574942090.0;1018232240294.0;1098807182384.0;74116026.0;3983474722.0;4057590748.0;1257150000000.0;0;-202679045816.0;1094749591636.0;1094749591636.0;1098807182384.0;60000000.0;15645276591.0;13386381060.0;13386381060.0;15645276591.0;0
LRNA;PT Eka Sari Lorena Transport Tbk.;7. Infrastructure, Utilities And Transportation;74. Transportation;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;19404955562.0;251103647208.0;270508602770.0;24273678406.0;28079074539.0;52352752945.0;175000011000.0;0;58668472916.0;218155849825.0;218155849825.0;270508602770.0;-9459352817.0;-43027059389.0;-43018317663.0;-43018317663.0;-43027059389.0;0
LSIP;PP London Sumatra Indonesia Tbk;1. Agriculture;12. Plantation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;2920275.0;8002513.0;10922788.0;597005.0;1039451.0;1636456.0;682286.0;0;1030312.0;9284231.0;9286332.0;10922788.0;1075795.0;695490.0;890131.0;890652.0;696011.0;-521.0
LTLS;PT Lautan Luas Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Jutaan / In Million;2138024.0;3386278.0;5524302.0;2189930.0;1091250.0;3281180.0;195000.0;0;-6477.0;1991883.0;2243122.0;5524302.0;1174818.0;118196.0;161846.0;120363.0;75218.0;42978.0
LUCK;PT Sentral Mitra Informatika Tbk.;9. Trade, Services & Investment;97. Computer And Services;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;73091614014.0;81755238466.0;154846852480.0;19457563778.0;8717096576.0;28174660354.0;71574964000.0;0;35068745914.0;126629344985.0;126672192126.0;154846852480.0;21607950137.0;-2895948388.0;-3847916511.0;-3845672402.0;-2893704279.0;-2244109.0
MAGP;Multi Agro Gemilang Plantation Tbk;1. Agriculture;12. Plantation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;478390985633.0;666548955484.0;1144939941117.0;685494497622.0;298371514843.0;983866012465.0;900000000400.0;0;-14391716260.0;157904489022.0;161073928652.0;1144939941117.0;-28272175525.0;-213214103814.0;-211988377460.0;-209731135431.0;-210961894647.0;-2252209167.0
MAIN;Malindo Feedmill Tbk;3. Basic Industry And Chemicals;36. Animal Feed;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;1989833442.0;2684373431.0;4674206873.0;1660141880.0;1030149287.0;2690291167.0;44775000.0;0;764493644.0;1985938373.0;1983915706.0;4674206873.0;653513939.0;-38953042.0;-46823223.0;-46706015.0;-38838675.0;-114367.0
MAPA;PT MAP Aktif Adiperkasa Tbk.;9. Trade, Services & Investment;93. Retail Trade;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;3403032.0;1979010.0;5382042.0;1824206.0;568709.0;2392915.0;285040.0;0;825655.0;2975792.0;2989127.0;5382042.0;1912041.0;4338.00.00;14756.0;12902.0;2078.00.00;2260.00.00
MAPB;PT MAP Boga Adiperkasa Tbk.;9. Trade, Services & Investment;94. Tourism, Restaurant And  Hotel;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;592232.0;1849656.0;2441888.0;1043136.0;378669.0;1421805.0;217092.0;0;571691.0;1020077.0;1020083.0;2441888.0;1375617.0;-164799.0;-162160.0;-162158.0;-164797.0;-2.0
MAPI;Mitra Adiperkasa Tbk;9. Trade, Services & Investment;93. Retail Trade;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Jutaan / In Million;8165336.0;9485115.0;17650451.0;7344835.0;3806216.0;11151051.0;830000.0;0;503036.0;5348670.0;6499400.0;17650451.0;6180944.0;-585304.0;-635262.0;-606095.0;-553716.0;-31588.0
MARI;PT Mahaka Radio Integra Tbk.;9. Trade, Services & Investment;95. Advertising, Printing And Media;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;0;0;317124238853.0;0;0;120517590084.0;52526440000.0;0;20079130967.0;192526617406.0;196606648769.0;317124238853.0;72881606727.0;-49587656953.0;-49202570891.0;-44541906151.0;-44920240881.0;-4667416072.0
MARK;PT Mark Dynamics Indonesia Tbk.;3. Basic Industry And Chemicals;32. Ceramics, Glass, Porcelain;Individual Foreign, Non-Residential;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;356886698938.0;362840156661.0;719726855599.0;243988835356.0;66265578372.0;310254413728.0;76000006200.0;0;8894255569.0;406710264464.0;409472441871.0;719726855599.0;0;144194690952.0;146354391839.0;146186514136.0;144026946166.0;167744786.0
MASA;Multistrada Arah Sarana Tbk;4. Miscellaneous Industry;42. Automotive And Components;Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;143626412.0;303528678.0;447155090.0;89836183.0;130056246.0;219892429.0;137342902.0;0;140116051.0;227262046.0;227262661.0;447155090.0;57988213.0;33160574.0;31874343.0;31874448.0;33160574.0;0
MAYA;PT Bank Mayapada Internasional Tbk;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14050.0;Jutaan / In Million;0;0;92518025.0;0;0;79603549.0;838544.0;0;6870014.0;12914476.0;12914476.0;0;0;64164.0;224838.0;224838.0;64164.0;0
MBAP;PT Mitrabara Adiperdana Tbk;2. Mining;21. Coal Mining;National and Foreign Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;125650152.0;56322950.0;181973102.0;33560298.0;10192628.0;43752926.0;10743672.0;0;15415593.0;138219682.0;138220176.0;181973102.0;66989064.0;27467486.0;27294919.0;27294851.0;27467417.0;69.00.00
MBSS;Mitrabahtera Segara Sejati Tbk;7. Infrastructure, Utilities And Transportation;74. Transportation;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;14105.0;Satuan Penuh / Full Amount;53778617.0;141080443.0;194859060.0;25504185.0;12549610.0;38053795.0;26684752.0;0;33628706.0;144840032.0;156805265.0;194859060.0;3881393.0;-14975954.0;-14859025.0;-14874057.0;-14989226.0;13272.0
MBTO;Martina Berto Tbk;5. Consumer Goods Industry;54. Cosmetics And Household;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Satuan Penuh / Full Amount;182202105658.0;800680580559.0;982882686217.0;295518213807.0;97505112943.0;393023326750.0;107000000000.0;0;214500000000.0;589858393956.0;589859359467.0;982882686217.0;99674314438.0;-203214931752.0;354688157728.0;354688058879.0;-203215042745.0;110993.0
MCAS;PT M Cash Integrasi Tbk;9. Trade, Services & Investment;93. Retail Trade;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;1403596487054.0;431586730050.0;1835183217104.0;407710377464.0;95556146089.0;503266523553.0;86793330000.0;0;313034801316.0;477823021927.0;1331916693551.0;1835183217104.0;222544260111.0;72398107264.0;72376040680.0;25728827260.0;25638796168.0;46759311096.0
MCOR;PT Bank China Construction Bank Indonesia Tbk;8. Finance;81. Bank;Foreign Corporation;Foreign Company;31/12/20;Rupiah / IDR;0;Jutaan / In Million;0;0;25235573.0;0;0;19218857.0;3791973.0;0;1267378.0;6016716.0;6016716.0;0;0;49979.0;49979.0;49979.0;49979.0;0
MDIA;PT Intermedia Capital Tbk.;9. Trade, Services & Investment;95. Advertising, Printing And Media;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;5906487038.0;688110185.0;6594597223.0;3896548513.0;156963646.0;4053512159.0;392155384.0;0;335811174.0;2521286375.0;2541085064.0;6594597223.0;654053110.0;100205945.0;79643295.0;80319076.0;100881726.0;-675781.0
MDKA;PT Merdeka Copper Gold Tbk.;2. Mining;23. Metal And Mineral Mining;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;0;Satuan Penuh / Full Amount;199308697.0;730297941.0;929606638.0;192217456.0;173743301.0;365960757.0;34690620.0;0;286506032.0;534989545.0;563645881.0;929606638.0;114121375.0;28891683.0;41335483.0;48699066.0;36196133.0;-7304450.0
MDKI;PT Emdeki Utama Tbk;3. Basic Industry And Chemicals;34. Chemicals;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Jutaan / In Million;322659.0;651025.0;973684.0;34759.0;48945.0;83704.0;253015.0;0;105636.0;876581.0;889980.0;973684.0;85957.0;40085.0;77866.0;77075.0;39839.0;246.00.00
MDLN;PT Modernland Realty Tbk.;6. Property, Real Estate And Building Construction;61. Property And Real Estate;No Controlling Shareholder;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;2388191472756.0;12461847917101.0;14850039389857.0;9295120926887.0;1334710219785.0;10629831146672.0;2330844837094.0;0;28757485826.0;4220207243185.0;4220208243185.0;14850039389857.0;361180200084.0;-1763880064128.0;-1761740783713.0;-1761740783713.0;-1763880064128.0;0
MDRN;Modern Internasional Tbk;9. Trade, Services & Investment;91. Wholesale (Durable & Non-Durable Goods);Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;79729984190.0;226150556021.0;305880540211.0;459092909204.0;384730166984.0;843823076188.0;633216779800.0;0;671395823551.0;-537942535977.0;-537942535977.0;305880540211.0;34733944574.0;-207758460752.0;-207588882352.0;-207588882352.0;-207758460752.0;0
MEDC;PT Medco Energi Internasional Tbk;2. Mining;22. Crude Petroleum & Natural Gas Production;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Dollar Amerika / USD;0;Satuan Penuh / Full Amount;2021925790.0;3878897165.0;5900822955.0;1372820769.0;3314617223.0;4687437992.0;121798946.0;0;498059682.0;1025523420.0;1213384963.0;5900822955.0;321710544.0;-177303520.0;-223784917.0;-225107758.0;-188975634.0;11672114.0
MEDP;PT Medco Power Indonesia;7. Infrastructure, Utilities And Transportation;71. Energy;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;0;Satuan Penuh / Full Amount;10964616275815.0;7382499995355.0;18347116271170.0;8054964951297.0;5111760197138.0;13166725148435.0;1100000000000.0;0;457439607864.0;2516939942085.0;5180391122735.0;18347116271170.0;912409683158.0;95996933086.0;-268659444075.0;-230680221501.0;-16836131331.0;112833064417.0
MEGA;Bank Mega Tbk;8. Finance;81. Bank;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14050.0;Satuan Penuh / Full Amount;0;0;112202652793222.0;0;0;93994503028920.0;3481887603000.0;0;2048761434984.0;18208149764302.0;18208149764302.0;0;0;3008311307204.0;3921602492568.0;3921602492568.0;3008311307204.0;0
MERK;Merck Tbk;5. Consumer Goods Industry;53. Pharmaceuticals;Foreign Corporation;Foreign Company;31/12/20;Rupiah / IDR;0;Ribuan / In Thousand;678404760.0;251496286.0;929901046.0;266348137.0;50869884.0;317218021.0;22400000.0;0;17561517.0;612683025.0;612683025.0;929901046.0;294205967.0;71902263.0;76911367.0;76911367.0;71902263.0;00.00
META;Nusantara Infrastructure Tbk;7. Infrastructure, Utilities And Transportation;72. Toll Road, Airport, Harbor And Allied Products;National Corporation;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Satuan Penuh / Full Amount;643801098570.0;5202882294179.0;5846683392749.0;499997862218.0;1991577641760.0;2491575503978.0;1239749573545.0;0;469155766335.0;2597280741399.0;3355107888771.0;5846683392749.0;316217747183.0;112621885604.0;95518212004.0;57939481847.0;69392144520.0;43229741084.0
MFIN;PT Mandala Multifinance Tbk.;8. Finance;82. Financial Institution;Individual WNI;Local Company - Indonesia Jurisdiction;31/12/20;Rupiah / IDR;14105.0;Jutaan / In Million;0;0;4210393.0;0;0;1875421.0;132500.0;0;27329.0;2334972.0;2334972.0;0;0;174397.0;178804.0;178804.0;174397.0;0
